time,open,high,low,close,volume,spread,day_of_week
2025.12.29 00:00:00,156.487,156.513,155.919,155.985,60406,0,1
2025.12.30 00:00:00,155.988,156.568,155.743,156.401,52191,0,2
2025.12.31 00:00:00,156.401,156.996,156.331,156.606,40528,0,3
2026.01.01 00:00:00,156.682,156.885,156.635,156.724,1612,0,4
2026.01.02 00:00:00,156.724,157.005,156.520,156.842,40950,0,5
2026.01.04 00:00:00,156.692,157.010,156.664,156.997,2493,0,0
2026.01.05 00:00:00,156.999,157.302,156.118,156.615,67176,0,1
2026.01.06 00:00:00,156.614,156.799,156.164,156.671,59209,0,2
2026.01.07 00:00:00,156.669,156.811,156.295,156.701,51599,0,3
2026.01.08 00:00:00,156.700,157.074,156.459,156.867,46128,0,4
2026.01.09 00:00:00,156.867,158.190,156.867,157.936,65563,0,5
2026.01.11 00:00:00,158.068,158.181,157.992,158.140,1846,0,0
2026.01.12 00:00:00,158.138,158.208,157.517,157.979,55503,0,1
2026.01.13 00:00:00,157.981,159.205,157.963,159.199,63964,0,2
2026.01.14 00:00:00,159.203,159.454,158.095,158.422,76632,0,3
2026.01.15 00:00:00,158.422,158.879,158.228,158.591,60522,0,4
2026.01.16 00:00:00,158.595,158.708,157.822,158.083,65849,0,5
2026.01.18 00:00:00,157.902,157.955,157.503,157.556,4379,0,0
2026.01.19 00:00:00,157.554,158.227,157.425,158.163,55110,0,1
2026.01.20 00:00:00,158.164,158.603,157.466,158.153,94816,0,2
2026.01.21 00:00:00,158.156,158.533,157.748,158.459,71596,0,3
2026.01.22 00:00:00,158.459,158.894,158.179,158.488,60180,0,4
2026.01.23 00:00:00,158.486,159.229,155.627,155.739,137424,0,5
2026.01.25 00:00:00,154.756,155.255,154.168,155.151,5697,0,0
2026.01.26 00:00:00,155.148,155.349,153.306,154.390,141100,0,1
2026.01.27 00:00:00,154.387,154.881,152.091,152.497,142885,0,2
2026.01.28 00:00:00,152.498,154.048,152.284,153.097,135613,0,3
2026.01.29 00:00:00,153.082,153.538,152.681,153.142,110142,0,4
2026.01.30 00:00:00,153.144,154.792,153.082,154.775,127180,0,5
2026.02.01 00:00:00,154.833,155.514,154.813,155.223,5036,0,0
2026.02.02 00:00:00,155.224,155.787,154.551,155.469,111322,0,1
2026.02.03 00:00:00,155.474,156.086,155.291,155.805,72752,0,2
2026.02.04 00:00:00,155.806,156.948,155.806,156.910,68062,0,3
2026.02.05 00:00:00,156.910,157.338,156.526,156.803,80930,0,4
2026.02.06 00:00:00,156.807,157.262,156.510,157.244,62001,0,5
2026.02.08 00:00:00,157.275,157.658,156.987,157.250,4611,0,0
2026.02.09 00:00:00,157.252,157.295,155.522,156.132,101982,0,1
2026.02.10 00:00:00,156.131,156.294,154.054,154.502,84830,0,2
2026.02.11 00:00:00,154.502,154.655,152.554,153.270,127201,0,3
2026.02.12 00:00:00,153.273,153.759,152.269,152.795,118392,0,4
2026.02.13 00:00:00,152.793,153.668,152.596,152.691,90368,0,5
2026.02.15 00:00:00,152.637,152.856,152.611,152.802,2098,0,0
2026.02.16 00:00:00,152.801,153.734,152.767,153.561,42102,0,1
2026.02.17 00:00:00,153.559,153.925,152.700,153.135,78700,0,2
2026.02.18 00:00:00,153.131,154.873,153.069,154.688,65860,0,3
2026.02.19 00:00:00,154.686,155.344,154.541,155.198,70681,0,4
2026.02.20 00:00:00,155.199,155.647,154.715,155.076,84517,0,5
